Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_01_971.jpg;-15;0;0;4.90717;137.1931;105.9827;0.008898403;336.5551;358.7483
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_024.jpg;-15;0;0;4.875044;137.3707;105.9046;359.9854;335.2532;358.6956
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_079.jpg;-15;0;0;4.860156;137.6345;105.7824;-0.002713026;333.2896;358.7098
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_131.jpg;-15;0;0;4.836977;137.8916;105.651;359.9912;331.3256;358.687
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_184.jpg;-15;0.07903299;0;4.814681;138.0606;105.5603;359.9844;329.9789;358.7357
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_237.jpg;-12.59821;0.2391524;0;4.789385;138.309;105.4165;-0.001942815;328.1161;358.8156
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_291.jpg;-10.21721;0.3978858;0;4.78302;138.5517;105.2649;-0.004195871;326.4936;358.8791
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_344.jpg;-12.6348;0.5590588;0;4.77891;138.71;105.1584;-0.004624092;325.463;358.8362
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_397.jpg;-15;0.7207351;0;4.782841;138.9442;104.9932;0.008060904;323.7635;358.809
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_451.jpg;-15;0.877439;0;4.787733;139.1742;104.8214;0.006603566;321.8611;358.8494
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_504.jpg;-15;1;0;4.809792;139.3242;104.7014;0.0118582;320.51;358.8367
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_557.jpg;-15;0.916871;0;4.834997;139.5451;104.5146;0.009345673;318.4772;358.818
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_611.jpg;-15;0.7588805;0;4.848433;139.7608;104.32;0.009817037;316.4104;358.808
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_664.jpg;-13.81403;0.5986932;0;4.864332;139.9003;104.1855;-0.005194732;315.0509;358.7781
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_717.jpg;-11.41444;0.4387203;0;4.864913;140.1069;103.9794;0.01767434;313.223;358.8369
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_770.jpg;-9.002716;0.277939;0;4.869894;140.3058;103.7669;359.9887;311.6475;358.8347
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_824.jpg;-6.60337;0.1179826;0;4.863497;140.4353;103.6222;359.9924;310.8033;358.8269
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_877.jpg;-4.22818;0;0;4.850873;140.6265;103.4031;0.0001068018;309.8271;358.8718
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_931.jpg;-1.816853;0;0;4.838282;140.813;103.1814;-0.002603689;309.2249;358.8833
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_02_984.jpg;0;0;0;4.820284;140.9359;103.0331;359.9937;309.023;358.8993
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_038.jpg;0;0;0;4.804188;141.1191;102.8107;359.9916;308.9037;358.9501
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_090.jpg;-1.211587;0;0;4.792792;141.2999;102.5881;359.9664;308.8208;358.9881
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_144.jpg;-3.578999;0;0;4.776426;141.4192;102.4395;359.9473;308.6751;359.007
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_197.jpg;-5.995692;0;0;4.759729;141.5955;102.2156;359.9221;308.2014;359.0107
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_250.jpg;-8.41386;0;0;4.747965;141.7678;101.9898;359.907;307.385;358.9659
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_304.jpg;-10.7926;0;0;4.729149;141.8804;101.8379;359.9206;306.6588;358.9198
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_357.jpg;-13.18548;0;0;4.709595;142.0446;101.6072;359.9893;305.2628;358.8299
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_410.jpg;-15;0;0;4.695922;142.2018;101.3747;359.9897;303.5001;358.7481
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_464.jpg;-15;0;0;4.677782;142.3043;101.2191;359.9822;302.2058;358.7883
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_517.jpg;-13.78229;0;0;4.650455;142.4492;100.9808;0.01891453;300.2608;358.7911
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_570.jpg;-11.3815;0;0;4.635426;142.5869;100.7413;359.9688;298.4771;358.8422
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_624.jpg;-8.9909;0;0;4.612349;142.6741;100.579;359.9837;297.4788;358.8476
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_678.jpg;-6.599562;0;0.1594226;4.587677;142.7992;100.334;0.008657985;296.2277;358.8265
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_730.jpg;-4.191452;0;0.3199632;4.557106;142.9191;100.092;359.9122;295.2347;358.8746
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_784.jpg;-1.782013;0;0.4805925;4.471473;142.9958;99.93285;359.8241;294.8546;358.9456
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_837.jpg;0;0;0.6391945;4.363937;143.1067;99.70024;359.6165;294.6172;359.1259
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_891.jpg;0;0;0.8004265;4.271549;143.2127;99.47625;359.3094;294.4513;359.3904
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_944.jpg;0;0;0.9593776;4.122718;143.281;99.33153;359.0876;294.2772;359.6402
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_03_997.jpg;0;0;1;3.93784;143.3775;99.12347;358.6444;294.1237;0.04787747
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_051.jpg;0;0;1;3.856693;143.4669;98.9179;358.3597;294.0316;0.1889345
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_104.jpg;0;0;1;3.736629;143.5236;98.7813;358.3127;293.8341;0.1168429
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_157.jpg;0;0;1;3.616836;143.6063;98.5797;358.3509;293.3622;359.9109
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_211.jpg;0;0;1;3.542631;143.6903;98.38356;358.5735;292.8441;359.8763
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_264.jpg;0;0;1;3.411204;143.7449;98.25734;358.7416;292.6577;359.9395
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_318.jpg;0;0;1;3.191714;143.8193;98.08029;358.7806;292.5548;-0.002099745
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_371.jpg;0;0;1;3.057411;143.8881;97.91663;358.6503;292.5451;0.07910462
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_424.jpg;0;0;1;2.889723;143.9307;97.81072;358.6107;292.6311;0.03661887
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_478.jpg;0;0;1;2.715926;143.9925;97.66014;358.5291;292.6367;359.9915
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_531.jpg;0;0;1;2.643064;144.0517;97.51888;358.4493;292.6207;0.01005081
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_583.jpg;2.369595;0;1;2.484398;144.0886;97.42704;358.468;292.5884;359.9463
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_637.jpg;2.34708;0;1;2.370132;144.1456;97.29355;358.6365;292.5941;0.02149431
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_690.jpg;0;0;1;2.225791;144.1956;97.17163;358.71;292.6661;-0.002858305
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_744.jpg;0;0;1;2.075824;144.2268;97.09666;358.7005;292.6962;-0.004150167
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_798.jpg;0;0;1;1.882655;144.2702;96.9927;358.6394;292.7122;-0.001176752
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_850.jpg;0;0;1;1.794376;144.3106;96.89563;358.6619;292.7159;-0.004946138
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_903.jpg;0;0;1;1.652634;144.3354;96.83614;358.6592;292.7184;-0.004815027
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_04_957.jpg;0;0;1;1.461624;144.3694;96.75462;358.6304;292.7224;0.0005718182
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_011.jpg;0;0;1;1.352564;144.3996;96.68161;358.6299;292.7403;-0.005697045
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_064.jpg;0;0;1;1.249619;144.4183;96.63683;358.6561;292.7597;-0.004348478
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_118.jpg;0;0;1;1.034731;144.4424;96.57895;358.6134;292.7733;0.002615367
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_171.jpg;0;0;1;0.951768;144.4627;96.52965;358.5829;292.8382;-0.004222427
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_223.jpg;0;0;1;0.8045434;144.4748;96.50075;358.5946;292.8823;-0.004322835
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_277.jpg;0;0;1;0.611607;144.4897;96.46726;358.5517;293.2164;0.01412926
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_330.jpg;0;0;1;0.4564748;144.4985;96.44801;358.4349;293.4608;-0.004874437
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_384.jpg;0;0;1;0.2574323;144.5022;96.44336;358.3192;293.7019;0.005591234
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_438.jpg;0;0;1;0.04010045;144.5026;96.44324;358.1961;293.7448;0.0004977832
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_491.jpg;0;0;1;-0.01571644;144.5026;96.44314;358.3461;293.743;359.994
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_543.jpg;0;0;1;-0.09549023;144.5026;96.44312;358.597;293.7456;0.007399953
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_598.jpg;0;0;1;-0.1514212;144.5025;96.44326;359.1029;293.7424;359.9687
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_650.jpg;0;0;1;-0.1476407;144.5025;96.44345;359.5891;293.7424;359.9358
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_704.jpg;0;0;1;-0.1398707;144.5024;96.44357;359.8983;293.7427;359.9163
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_758.jpg;0;0;1;-0.1300575;144.5024;96.44373;0.3349018;293.7435;359.8908
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_810.jpg;0;0;1;-0.1225254;144.5023;96.44386;0.7150597;293.7447;359.8893
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_864.jpg;0;0;1;-0.09840663;144.5023;96.44393;0.9288042;293.745;359.9083
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_917.jpg;0;0;1;-0.08038428;144.5023;96.44401;1.192208;293.7448;359.9596
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_05_971.jpg;0;0;1;-0.05844213;144.5018;96.44387;1.326269;293.7433;0.01482879
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_024.jpg;0;0;1;-0.0260316;144.5009;96.4435;1.327267;293.7445;-0.0009975287
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_077.jpg;0;0;1;0.025958;144.5006;96.44336;1.229609;293.745;0.007908031
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_131.jpg;0;0;1;0.03950481;144.5001;96.44308;1.080381;293.7449;0.003234629
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_184.jpg;0;0;1;0.04529928;144.5;96.44302;0.9778234;293.7448;0.009014893
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_237.jpg;0;0;1;0.04753623;144.5;96.44298;0.817672;293.7447;0.01880141
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_290.jpg;0;0;1;0.04848646;144.5001;96.44292;0.653358;293.7446;0.0273308
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_344.jpg;0;0;1;0.04902036;144.5001;96.44289;0.5432734;293.7447;0.03228759
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_397.jpg;0;0;1;0.04856788;144.5001;96.44283;0.3797663;293.7447;0.03860311
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_451.jpg;0;0;1;0.04776179;144.5001;96.44278;0.2208754;293.7448;0.04357366
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_504.jpg;0;0;1;0.04586295;144.5001;96.44275;0.1188663;293.7449;0.04614676
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_557.jpg;0;0;1;0.0432217;144.5001;96.44269;359.9735;293.745;0.04892299
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_610.jpg;0;0;1;0.04109988;144.5001;96.44265;359.8393;293.7451;0.0505682
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_664.jpg;0;0;1;0.03745542;144.5001;96.44262;359.7568;293.7452;0.05101831
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_717.jpg;0;0;1;0.03335477;144.5002;96.44258;359.6448;293.7454;0.05078657
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_770.jpg;0;0;1;0.03042298;144.5002;96.44255;359.5478;293.7455;0.0495544
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_824.jpg;0;0;1;0.02581173;144.5002;96.44253;359.4919;293.7455;0.04823057
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_877.jpg;0;0;0;0.02006747;144.5002;96.4425;359.4261;293.7458;0.03989924
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_930.jpg;0;0;0;0.01613371;144.5002;96.44248;359.3806;293.7459;0.02673827
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_06_984.jpg;0;0;0.08367819;0.01103128;144.5002;96.44247;359.3601;293.7459;0.01672157
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_037.jpg;0;0;0.2414564;0;144.5002;96.44247;359.343;293.7458;0.001062031
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_090.jpg;0;0;0.401414;0;144.5002;96.44247;359.3421;293.7457;359.9882
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_144.jpg;0;0;0.5609306;0;144.5002;96.44248;359.3497;293.7457;359.9815
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_197.jpg;0;0;0.7210621;0;144.5002;96.44248;359.3714;293.7457;359.9731
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_251.jpg;0;0;0.8812724;0;144.5002;96.44249;359.4037;293.7457;359.9662
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_304.jpg;0;0;1;-0.01161093;144.5002;96.4425;359.4304;293.7457;359.9622
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_357.jpg;0;0;1;-0.01396332;144.5002;96.44251;359.4771;293.7457;359.9574
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_411.jpg;0;0;1;-0.01530418;144.5002;96.44253;359.5303;293.7457;359.9538
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_464.jpg;0;0;1;-0.01695775;144.5002;96.44254;359.5688;293.7457;359.9522
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_517.jpg;0;0;1;-0.01817602;144.5002;96.44256;359.6299;293.7457;359.9507
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_570.jpg;0;0;1;-0.01874847;144.5002;96.44258;359.6935;293.7457;359.9503
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_624.jpg;0;0;1;-0.01925777;144.5002;96.4426;359.7368;293.7457;359.9507
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_677.jpg;0;0;1;-0.01936397;144.5002;96.44262;359.8018;293.7457;359.9521
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_730.jpg;0;0;1;-0.01922434;144.5001;96.44264;359.866;293.7457;359.9543
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_784.jpg;0;0;1;-0.01872147;144.5001;96.44265;359.9076;293.7457;359.9562
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_837.jpg;2.379671;0;1;-0.0178994;144.5001;96.44267;359.9677;293.7457;359.9596
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_891.jpg;4.792408;0;1;-0.01719284;144.5001;96.4427;0.02404604;293.7457;359.9635
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_944.jpg;7.176838;0;1;-0.01592444;144.5001;96.44271;0.05911714;293.7457;359.9664
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_07_997.jpg;9.569605;0;1;-0.01444633;144.5001;96.44273;0.1074877;293.7457;359.9709
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_051.jpg;11.97389;0;1;-0.0133661;144.5001;96.44274;0.1502822;293.7457;359.9756
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_103.jpg;0;0;0;-0.01164624;144.5001;96.44275;0.1752096;294.5371;359.9766
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_157.jpg;0;0;0;0;144.5;96.44276;0.2079404;294.5371;359.9811
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_210.jpg;0;0;0;0;144.5;96.44277;0.2343009;294.5371;359.9856
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_264.jpg;0;0;0;0;144.5;96.44277;0.2483089;294.5371;359.9886
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_317.jpg;0;0;0;0;144.5;96.44278;0.2640182;294.5371;359.9929
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_371.jpg;2.41318;0;0;0;144.5;96.44278;0.2734903;294.8988;-0.004628993
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_423.jpg;4.818336;0;0;0;144.5;96.44278;0.2764883;295.4046;-0.004338147
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_477.jpg;7.207131;0;0;0;144.5;96.44279;0.2762793;296.5564;-0.005702493
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_531.jpg;9.611254;0;0;0;144.5;96.44278;0.2707807;298.2137;359.991
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_584.jpg;12.01318;0;0;0;144.5;96.44278;0.2643981;299.5836;359.9881
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_637.jpg;14.40519;0;0;0;144.5;96.44277;0.2511263;302.032;359.9833
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_692.jpg;15;0;0;0;144.5;96.44276;0.2340335;304.7321;359.9795
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_744.jpg;15;0;0;0;144.5;96.44276;0.220925;306.532;359.9783
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_797.jpg;15;0;0;0;144.5;96.44276;0.199269;309.2321;359.9784
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_850.jpg;15;0;0;0;144.5;96.44275;0.1759044;311.932;359.981
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_903.jpg;15;0;0;0;144.5;96.44274;0.1597438;313.732;359.9839
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_08_957.jpg;15;0;0;0;144.5;96.44273;0.1351428;316.432;359.9901
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_011.jpg;15;0;0;0;144.5;96.44272;0.1106706;319.132;-0.001905363
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_064.jpg;15;0;0;0;144.5;96.44272;0.09470843;320.9319;0.004280827
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_118.jpg;15;0;0;0;144.5;96.44271;0.07165791;323.6319;0.01455294
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_170.jpg;15;0;0;0;144.5;96.4427;0.05004257;326.3319;0.02565425
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_224.jpg;15;0;0;0;144.5;96.4427;0.03659261;328.1319;0.03330954
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_277.jpg;15;0;0;0;144.5;96.44269;0.01804143;330.8319;0.04486256
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_331.jpg;15;0;0;0;144.5;96.44267;0.001585673;333.5319;0.05614338
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_384.jpg;15;0;0;0;144.5;96.44267;359.9918;335.3319;0.06332604
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_437.jpg;15;0;0;0;144.5;96.4427;359.979;338.032;0.07333901
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_491.jpg;15;0;0;0;144.5;96.44269;359.9684;340.732;0.08217344
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_543.jpg;15;0;0;0;144.5;96.44269;359.9625;342.532;0.08728202
C:\Users\adiba\Code\Python\RoboND-Rover-Project\my_data\IMG\robocam_2017_12_11_23_08_09_597.jpg;15;0;0;0;144.5;96.44268;359.9552;345.232;0.09362604
